Mês,Estação,Trecho,Sentido,Trecho macro,Tipo De Pistas,Numero de Pistas,Tipo de Pavimento,Numero de Faixas,Velocidade Maxima,Tipo da Chuva,Intervencao,Vazamento,Agua?,Vegetação Baixa?,capimAlto,Arbustos,Floresta,Local,Com filhotes?,Faixa Horário da Coleta,Faixa de Quilometragem,É réptil mais atropelado?
2,Verão,16,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,sim,não,Pista de rolamento,não,Entre 12 e 18,Entre 775 e 800,0
2,Verão,4,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,Não,não,não,não,não,não,sim,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
2,Verão,13,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),6,110,Sem Chuva,Não,não,sim,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 825 e 850,0
2,Verão,15,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,sim,não,não,não,Pista de rolamento,não,Entre 00 e 06,Entre 800 e 825,0
2,Verão,11,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,70,Sem Chuva,Não,não,sim,sim,não,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 0 e 25,0
2,Verão,11,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
2,Verão,10,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),5,90,Sem Chuva,Não,não,sim,não,sim,não,não,Pista de rolamento,não,Entre 12 e 18,Entre 25 e 50,0
2,Verão,5,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),3,70,Sem Chuva,Não,não,não,sim,não,sim,sim,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
2,Verão,4,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,Não,não,não,não,não,sim,sim,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
2,Verão,3,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,Não,não,não,sim,não,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
2,Verão,3,RJ,Serra,Sem divisão,3,Pavimento flexível (asfalto),4,70,Sem Chuva,sim,não,não,sim,sim,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
2,Verão,3,RJ,Serra,Barreira rígida (New Jersey),3,Pavimento flexível (asfalto),4,70,Sem Chuva,Não,não,não,sim,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
2,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
2,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
2,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
2,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
2,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
2,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
2,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
2,Verão,13,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
3,Verão,8,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,sim,Pista de rolamento,não,Entre 06 e 12,Entre 25 e 50,0
3,Verão,12,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,sim,não,não,sim,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 0 e 25,0
3,Verão,12,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Pista de rolamento,não,Entre 12 e 18,Entre 0 e 25,0
3,Verão,4,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,Não,não,sim,não,não,sim,sim,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
3,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
3,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
3,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
3,Verão,10,JF,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 25 e 50,0
3,Verão,18,RJ,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),6,110,Sem Chuva,Não,não,sim,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 750 e 775,0
3,Verão,7,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,não,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
3,Verão,5,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,sim,não,não,não,não,sim,sim,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,15,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,sim,não,Pista de rolamento,não,Entre 12 e 18,Entre 800 e 825,0
3,Verão,7,RJ,Planalto,Defensa Metálica,4,Pavimento flexível (asfalto),6,90,Sem Chuva,Não,não,não,não,não,não,sim,Pista de rolamento,não,Entre 12 e 18,Entre 50 e 75,0
3,Verão,4,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Chuva fina,Não,não,sim,sim,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,13,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,sim,não,sim,Pista de rolamento,não,Entre 06 e 12,Entre 800 e 825,0
3,Verão,9,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,Não,não,sim,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 25 e 50,0
3,Verão,12,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,sim,não,não,sim,não,não,Acostamento,não,Entre 12 e 18,Entre 0 e 25,0
3,Verão,11,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,90,Sem Chuva,Não,não,não,não,não,sim,não,Pista de rolamento,não,Entre 12 e 18,Entre 0 e 25,0
3,Verão,10,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
3,Verão,9,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,sim,não,sim,não,não,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
3,Verão,9,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,sim,não,sim,não,não,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
3,Verão,7,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
3,Verão,3,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,Não,não,não,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,15,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,Não,não,não,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
3,Verão,13,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
3,Verão,10,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 25 e 50,0
3,Verão,7,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
3,Verão,7,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,70,Sem Chuva,Não,não,sim,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
3,Verão,7,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,70,Sem Chuva,Não,não,sim,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
3,Verão,7,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,70,Sem Chuva,Não,não,sim,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
3,Verão,7,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,70,Sem Chuva,Não,não,sim,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
3,Verão,7,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,70,Sem Chuva,Não,não,sim,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
3,Verão,6,JF,Planalto,Defensa Metálica,1,Pavimento flexível (asfalto),2,110,Sem Chuva,Não,não,não,não,não,não,sim,Pista de rolamento,não,Entre 06 e 12,Entre 50 e 75,0
3,Verão,6,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,90,Sem Chuva,Não,não,não,não,não,não,sim,Pista de rolamento,não,Entre 12 e 18,Entre 50 e 75,0
3,Verão,5,JF,Serra,Defensa Metálica,2,Pavimento flexível (asfalto),4,70,Sem Chuva,Não,não,não,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,5,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,sim,não,sim,não,não,sim,sim,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,15,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
3,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,70,Sem Chuva,sim,não,não,não,não,sim,não,Pista de rolamento,não,Entre 12 e 18,Entre 800 e 825,0
3,Verão,13,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Acostamento,não,Entre 12 e 18,Entre 0 e 25,0
3,Verão,12,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 0 e 25,0
3,Verão,11,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
3,Verão,5,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,90,Sem Chuva,Não,não,sim,não,não,não,sim,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,4,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,sim,não,não,não,não,sim,sim,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,4,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,Não,não,não,sim,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,4,JF,Serra,Sem divisão,1,Pavimento semi-flexível,2,70,Sem Chuva,Não,não,sim,não,não,sim,sim,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,4,JF,Serra,Sem divisão,1,Pavimento semi-flexível,2,70,Sem Chuva,Não,não,sim,não,não,sim,sim,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,16,RJ,Planalto,Sem divisão,1,Pavimento flexível (asfalto),2,50,Sem Chuva,Não,não,não,sim,não,não,não,Retorno/Acesso,não,Entre 12 e 18,Entre 775 e 800,1
3,Verão,15,RJ,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Pista de rolamento,não,Entre 12 e 18,Entre 800 e 825,0
3,Verão,13,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 825 e 850,0
3,Verão,12,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 0 e 25,0
3,Verão,11,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 0 e 25,0
3,Verão,7,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 50 e 75,0
3,Verão,6,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,110,Sem Chuva,Não,não,não,não,não,não,sim,Pista de rolamento,não,Entre 06 e 12,Entre 50 e 75,0
3,Verão,14,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
3,Verão,12,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Chuva fina,Não,não,não,não,sim,não,não,Acostamento,não,Entre 12 e 18,Entre 0 e 25,0
3,Verão,10,RJ,Planalto,Sem divisão,1,Pavimento flexível (asfalto),2,110,Chuva fina,Não,não,sim,sim,sim,não,sim,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
3,Verão,5,JF,Serra,Sem divisão,1,Pavimento semi-flexível,2,70,Chuva Forte,Não,não,não,não,não,não,sim,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,5,RJ,Serra,Sem divisão,1,Pavimento semi-flexível,2,70,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,5,RJ,Serra,Sem divisão,1,Pavimento semi-flexível,2,70,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,4,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,Não,não,não,não,não,não,sim,Pista de rolamento,não,Entre 12 e 18,Entre 75 e 100,0
3,Verão,15,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
3,Verão,15,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,sim,não,não,sim,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
3,Verão,11,JF,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,sim,não,Pista de rolamento,não,Entre 12 e 18,Entre 0 e 25,0
3,Verão,9,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 25 e 50,0
3,Verão,6,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,110,Sem Chuva,Não,não,não,não,não,não,sim,Pista de rolamento,não,Entre 06 e 12,Entre 50 e 75,0
3,Verão,4,RJ,Serra,Sem divisão,1,Pavimento semi-flexível,2,70,Sem Chuva,sim,não,não,não,sim,sim,sim,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,3,RJ,Serra,Sem divisão,2,Pavimento flexível (asfalto),3,70,Sem Chuva,sim,não,sim,não,sim,sim,não,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,3,RJ,Serra,Sem divisão,2,Pavimento flexível (asfalto),4,70,Sem Chuva,sim,não,sim,sim,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,3,RJ,Serra,Sem divisão,3,Pavimento flexível (asfalto),5,70,Sem Chuva,sim,não,não,sim,sim,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,14,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
3,Verão,11,JF,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,90,Sem Chuva,Não,não,não,não,sim,sim,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
3,Verão,11,JF,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,90,Sem Chuva,Não,não,sim,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
3,Verão,10,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,sim,não,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
3,Verão,9,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 25 e 50,0
3,Verão,5,JF,Serra,Sem divisão,2,Pavimento flexível (asfalto),2,70,Sem Chuva,sim,não,sim,sim,sim,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,5,JF,Serra,Sem divisão,1,Pavimento semi-flexível,2,70,Sem Chuva,Não,não,sim,sim,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,5,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,sim,não,sim,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,12,RJ,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Acostamento,não,Entre 12 e 18,Entre 0 e 25,0
3,Verão,12,RJ,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Acostamento,não,Entre 12 e 18,Entre 0 e 25,0
3,Verão,11,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 0 e 25,0
3,Verão,4,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,Não,não,não,não,sim,sim,não,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,14,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),6,110,Sem Chuva,Não,não,não,sim,não,não,não,Pista de rolamento,não,Entre 12 e 18,Entre 800 e 825,1
3,Verão,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,sim,Acostamento,não,Entre 12 e 18,Entre 800 e 825,1
3,Verão,13,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Acostamento,não,Entre 12 e 18,Entre 0 e 25,1
3,Verão,13,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Acostamento,não,Entre 12 e 18,Entre 0 e 25,1
3,Verão,13,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
3,Verão,4,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,Não,não,sim,não,não,sim,sim,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Verão,15,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,70,Sem Chuva,Não,não,não,sim,não,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 800 e 825,0
3,Outono,16,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
3,Outono,15,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
3,Outono,9,RJ,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,90,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 25 e 50,0
3,Outono,18,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 775 e 800,0
3,Outono,10,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
3,Outono,10,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 25 e 50,0
3,Outono,9,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,não,Pista de rolamento,não,Entre 12 e 18,Entre 25 e 50,0
3,Outono,5,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,Não,não,não,não,não,sim,não,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Outono,4,JF,Serra,Sem divisão,1,Pavimento semi-flexível,2,70,Sem Chuva,Não,não,sim,não,não,sim,sim,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Outono,4,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,sim,não,não,não,não,sim,não,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Outono,3,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,sim,não,não,sim,não,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 75 e 100,0
3,Outono,18,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento semi-flexível,4,90,Sem Chuva,sim,não,sim,não,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 775 e 800,0
3,Outono,15,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),6,110,Sem Chuva,Não,não,não,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
3,Outono,12,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,não,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
3,Outono,11,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Pista de rolamento,não,Entre 06 e 12,Entre 0 e 25,0
3,Outono,10,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 25 e 50,0
3,Outono,7,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,sim,não,sim,não,não,sim,não,Pista de rolamento,não,Entre 06 e 12,Entre 50 e 75,0
